subject_id,is_correct,response_text,target,angle,targetFreq,rt,outer_loop_iteration
sycm940zx9,1,noom,noom,285,LF,4220,9
sycm940zx9,0,grate,clate,330,LF,4118,9
sycm940zx9,1,blit,blit,150,LF,3488,9
sycm940zx9,1,gorm,gorm,195,HF,3737,9
sycm940zx9,0,pit,pim,240,HF,5311,9
sycm940zx9,1,noobda,noobda,15,HF,5176,10
sycm940zx9,0,grate,clate,330,LF,4214,10
sycm940zx9,1,grah,grah,60,HF,2860,10
sycm940zx9,1,gorm,gorm,195,HF,3021,10
sycm940zx9,1,blit,blit,150,LF,3207,10
sycm940zx9,1,noom,noom,285,LF,2622,10
sycm940zx9,1,gled,gled,105,LF,3762,10
sycm940zx9,1,pim,pim,240,HF,3414,10
t498zt4avz,0,gled,noobda,285,LF,6848,1
t498zt4avz,0,pim,gorm,105,LF,5715,1
t498zt4avz,0,clate,noom,195,HF,4950,1
t498zt4avz,0,noobda,clate,150,LF,6813,1
t498zt4avz,0,noom,blit,240,HF,12499,1
t498zt4avz,0,pim,gled,15,HF,4358,1
t498zt4avz,0,glad,grah,330,LF,7330,1
t498zt4avz,1,pim,pim,60,HF,2147,1
t498zt4avz,1,blit,blit,240,HF,13952,2
t498zt4avz,1,gorm,gorm,105,LF,16919,2
t498zt4avz,1,grah,grah,330,LF,13591,2
t498zt4avz,1,clate,clate,150,LF,8317,2
t498zt4avz,1,noobda,noobda,285,LF,12159,2
t498zt4avz,1,noom,noom,195,HF,10668,2
t498zt4avz,1,gled,gled,15,HF,5584,2
t498zt4avz,1,pim,pim,60,HF,2368,2
tbehp3kn4l,0,blit,gled,105,LF,14946,1
tbehp3kn4l,0,noom,clate,195,HF,3633,1
tbehp3kn4l,1,pim,pim,60,HF,4708,1
tbehp3kn4l,0,noobda,grah,330,LF,6220,1
tbehp3kn4l,0,grah,noom,240,HF,28475,1
tbehp3kn4l,0,grah,gorm,285,LF,6532,1
tbehp3kn4l,1,blit,blit,150,LF,6771,1
tbehp3kn4l,1,noobda,noobda,15,HF,4217,1
tbehp3kn4l,1,grah,grah,330,LF,8341,2
tbehp3kn4l,1,gorm,gorm,285,LF,6406,2
tbehp3kn4l,1,clate,clate,195,HF,5186,2
tbehp3kn4l,0,gled,blit,150,LF,7347,2
tbehp3kn4l,1,gled,gled,105,LF,10363,2
tbehp3kn4l,1,pim,pim,60,HF,3587,2
tbehp3kn4l,1,noobda,noobda,15,HF,3801,2
tbehp3kn4l,1,noom,noom,240,HF,4273,2
tbehp3kn4l,1,noom,noom,240,HF,3560,3
tbehp3kn4l,1,clate,clate,195,HF,5788,3
tbehp3kn4l,1,noobda,noobda,15,HF,8935,3
tbehp3kn4l,1,gled,gled,105,LF,9388,3
tbehp3kn4l,1,blit,blit,150,LF,6325,3
tbehp3kn4l,1,grah,grah,330,LF,10217,3
tbehp3kn4l,1,pim,pim,60,HF,3614,3
tbehp3kn4l,1,gorm,gorm,285,LF,5853,3
tfzy1aa702,1,gled,gled,15,HF,4211,1
tfzy1aa702,0,norm,clate,60,HF,12570,1
tfzy1aa702,0,pim,blit,195,HF,2452,1
tfzy1aa702,0,noobda,gorm,105,LF,4240,1
tfzy1aa702,0,glen,noobda,285,LF,4236,1
tfzy1aa702,0,gled,grah,330,LF,5627,1
tfzy1aa702,1,pim,pim,240,HF,2579,1
tfzy1aa702,0,blitz,noom,150,LF,2565,1
tfzy1aa702,1,clate,clate,60,HF,6460,2
tfzy1aa702,1,noom,noom,150,LF,3554,2
tfzy1aa702,0,gled,grah,330,LF,3460,2
tfzy1aa702,0,blit,gorm,105,LF,6929,2
tfzy1aa702,1,gled,gled,15,HF,4045,2
tfzy1aa702,1,pim,pim,240,HF,2543,2
tfzy1aa702,0,gorm,blit,195,HF,4179,2
tfzy1aa702,1,noobda,noobda,285,LF,6153,2
tfzy1aa702,0,noobda,noom,150,LF,6001,3
tfzy1aa702,1,gled,gled,15,HF,3689,3
tfzy1aa702,0,gled,grah,330,LF,8832,3
tfzy1aa702,1,pim,pim,240,HF,2575,3
tfzy1aa702,0,noom,gorm,105,LF,5179,3
tfzy1aa702,0,gled,clate,60,HF,6888,3
tfzy1aa702,1,blit,blit,195,HF,5311,3
tfzy1aa702,0,gorm,noobda,285,LF,6001,3
tfzy1aa702,0,norm,noom,150,LF,7701,4
tfzy1aa702,0,gled,grah,330,LF,10549,4
tfzy1aa702,1,pim,pim,240,HF,3298,4
tfzy1aa702,1,blit,blit,195,HF,2621,4
tfzy1aa702,0,norm,gorm,105,LF,3932,4
tfzy1aa702,1,gled,gled,15,HF,3311,4
tfzy1aa702,1,noobda,noobda,285,LF,4276,4
tfzy1aa702,1,clate,clate,60,HF,7877,4
tfzy1aa702,1,pim,pim,240,HF,6331,5
tfzy1aa702,0,NA,clate,60,HF,1729,5
tfzy1aa702,1,blit,blit,195,HF,8581,5
tfzy1aa702,0,gorm,noom,150,LF,7679,5
tfzy1aa702,1,gorm,gorm,105,LF,2981,5
tfzy1aa702,0,cled,gled,15,HF,7882,5
tfzy1aa702,0,noobda,grah,330,LF,8529,5
tfzy1aa702,1,noobda,noobda,285,LF,3216,5
tfzy1aa702,1,gled,gled,15,HF,4001,6
tfzy1aa702,0,gorm,noom,150,LF,6260,6
tfzy1aa702,1,gorm,gorm,105,LF,2872,6
tfzy1aa702,0,cled,grah,330,LF,5820,6
tfzy1aa702,1,noobda,noobda,285,LF,2809,6
tfzy1aa702,1,pim,pim,240,HF,3041,6
tfzy1aa702,1,blit,blit,195,HF,2440,6
tfzy1aa702,1,clate,clate,60,HF,7145,6
tfzy1aa702,1,clate,clate,60,HF,5092,7
tfzy1aa702,0,norm,noom,150,LF,4847,7
tfzy1aa702,1,pim,pim,240,HF,3137,7
tfzy1aa702,1,gorm,gorm,105,LF,3716,7
tfzy1aa702,1,gled,gled,15,HF,4644,7
tfzy1aa702,1,blit,blit,195,HF,3343,7
tfzy1aa702,0,gled,grah,330,LF,5053,7
tfzy1aa702,1,noobda,noobda,285,LF,5283,7
tfzy1aa702,1,clate,clate,60,HF,3078,8
tfzy1aa702,1,pim,pim,240,HF,2723,8
tfzy1aa702,1,noobda,noobda,285,LF,3104,8
tfzy1aa702,0,norm,grah,330,LF,11266,8
tfzy1aa702,1,gled,gled,15,HF,2615,8
tfzy1aa702,1,gorm,gorm,105,LF,6645,8
tfzy1aa702,1,blit,blit,195,HF,4831,8
tfzy1aa702,0,gorm,noom,150,LF,5827,8
tfzy1aa702,0,cled,clate,60,HF,4081,9
tfzy1aa702,1,blit,blit,195,HF,5111,9
tfzy1aa702,1,noobda,noobda,285,LF,3391,9
tfzy1aa702,1,gled,gled,15,HF,7428,9
tfzy1aa702,1,noom,noom,150,LF,2745,9
tfzy1aa702,0,gled,grah,330,LF,5081,9
tfzy1aa702,1,pim,pim,240,HF,2333,9
tfzy1aa702,1,gorm,gorm,105,LF,3316,9
tfzy1aa702,1,gled,gled,15,HF,2602,10
tfzy1aa702,1,blit,blit,195,HF,3598,10
tfzy1aa702,1,noobda,noobda,285,LF,3360,10
tfzy1aa702,0,noom,grah,330,LF,5917,10
tfzy1aa702,1,pim,pim,240,HF,4722,10
tfzy1aa702,1,clate,clate,60,HF,3746,10
tfzy1aa702,0,gorm,noom,150,LF,4328,10
tfzy1aa702,1,gorm,gorm,105,LF,2447,10
tgsptksq5v,1,grah,grah,240,HF,9110,1
tgsptksq5v,1,pim,pim,150,LF,6307,1
tgsptksq5v,1,clate,clate,60,HF,2121,1
tgsptksq5v,1,noobda,noobda,15,HF,1615,1
tgsptksq5v,1,gled,gled,105,LF,1870,1
tgsptksq5v,1,noom,noom,285,LF,3062,1
tgsptksq5v,0,gled,gorm,330,LF,8341,1
tgsptksq5v,1,blit,blit,195,HF,4280,1
tgsptksq5v,1,grah,grah,240,HF,3844,2
tgsptksq5v,1,clate,clate,60,HF,1712,2
tgsptksq5v,1,gled,gled,105,LF,1603,2
tgsptksq5v,1,noom,noom,285,LF,2045,2
tgsptksq5v,1,noobda,noobda,15,HF,3336,2
tgsptksq5v,1,blit,blit,195,HF,2830,2
tgsptksq5v,0,goom,gorm,330,LF,8006,2
tgsptksq5v,1,pim,pim,150,LF,2149,2
tgsptksq5v,1,grah,grah,240,HF,13908,3
tgsptksq5v,1,clate,clate,60,HF,1784,3
tgsptksq5v,1,pim,pim,150,LF,1478,3
tgsptksq5v,1,noobda,noobda,15,HF,3328,3
tgsptksq5v,1,blit,blit,195,HF,2035,3
tgsptksq5v,1,gled,gled,105,LF,1364,3
tgsptksq5v,1,noom,noom,285,LF,22056,3
tgsptksq5v,1,gorm,gorm,330,LF,2460,3
tmccsd2nbz,0,c;ate,clate,150,LF,7453,1
tmccsd2nbz,0,noobda,gorm,285,LF,5305,1
tmccsd2nbz,0,blit,noom,105,LF,10283,1
tmccsd2nbz,1,gled,gled,240,HF,3657,1
tmccsd2nbz,1,grah,grah,60,HF,4605,1
tmccsd2nbz,0,noom,blit,195,HF,6987,1
tmccsd2nbz,1,pim,pim,15,HF,3278,1
tmccsd2nbz,1,noobda,noobda,330,LF,9603,1
tmccsd2nbz,1,pim,pim,15,HF,2540,2
tmccsd2nbz,0,gled,gorm,285,LF,15297,2
tmccsd2nbz,1,grah,grah,60,HF,2493,2
tmccsd2nbz,1,noobda,noobda,330,LF,3671,2
tmccsd2nbz,0,blit,noom,105,LF,5408,2
tmccsd2nbz,0,noom,gled,240,HF,4749,2
tmccsd2nbz,1,clate,clate,150,LF,2556,2
tmccsd2nbz,0,noom,blit,195,HF,4372,2
tmccsd2nbz,1,grah,grah,60,HF,3129,3
tmccsd2nbz,1,noobda,noobda,330,LF,3556,3
tmccsd2nbz,1,blit,blit,195,HF,4029,3
tmccsd2nbz,0,gled,noom,105,LF,12458,3
tmccsd2nbz,1,pim,pim,15,HF,2710,3
tmccsd2nbz,1,clate,clate,150,LF,2825,3
tmccsd2nbz,0,gled,gorm,285,LF,2924,3
tmccsd2nbz,1,gled,gled,240,HF,5643,3
tmccsd2nbz,1,pim,pim,15,HF,2051,4
tmccsd2nbz,1,noobda,noobda,330,LF,2525,4
tmccsd2nbz,1,gled,gled,240,HF,4156,4
tmccsd2nbz,1,grah,grah,60,HF,5758,4
tmccsd2nbz,1,gorm,gorm,285,LF,4626,4
tmccsd2nbz,1,noom,noom,105,LF,3065,4
tmccsd2nbz,1,blit,blit,195,HF,7011,4
tmccsd2nbz,1,clate,clate,150,LF,12216,4
ttzedhf22d,1,blit,blit,330,LF,5724,1
ttzedhf22d,0,clate,grah,285,LF,5677,1
ttzedhf22d,1,noom,noom,15,HF,1767,1
ttzedhf22d,1,pim,pim,60,HF,1913,1
ttzedhf22d,1,clate,clate,240,HF,3064,1
ttzedhf22d,1,noobda,noobda,150,LF,3040,1
ttzedhf22d,0,pim,gorm,105,LF,3545,1
ttzedhf22d,1,gled,gled,195,HF,3949,1
ttzedhf22d,1,clate,clate,240,HF,3496,2
ttzedhf22d,0,gorm,grah,285,LF,2130,2
ttzedhf22d,1,noobda,noobda,150,LF,3433,2
ttzedhf22d,0,glim,gled,195,HF,5183,2
ttzedhf22d,0,grah,blit,330,LF,8998,2
ttzedhf22d,1,pim,pim,60,HF,2180,2
ttzedhf22d,0,grom,gorm,105,LF,10869,2
ttzedhf22d,1,noom,noom,15,HF,5690,2
ttzedhf22d,1,clate,clate,240,HF,2522,3
ttzedhf22d,0,grah,gorm,105,LF,12945,3
ttzedhf22d,1,noom,noom,15,HF,1656,3
ttzedhf22d,1,blit,blit,330,LF,2007,3
ttzedhf22d,0,plim,grah,285,LF,8821,3
ttzedhf22d,1,noobda,noobda,150,LF,2585,3
ttzedhf22d,1,pim,pim,60,HF,1367,3
ttzedhf22d,1,gled,gled,195,HF,2582,3
ttzedhf22d,1,blit,blit,330,LF,6738,4
ttzedhf22d,1,gorm,gorm,105,LF,2907,4
ttzedhf22d,1,gled,gled,195,HF,2057,4
ttzedhf22d,1,noom,noom,15,HF,1526,4
ttzedhf22d,1,pim,pim,60,HF,1652,4
ttzedhf22d,1,grah,grah,285,LF,2730,4
ttzedhf22d,1,noobda,noobda,150,LF,2980,4
ttzedhf22d,1,clate,clate,240,HF,1999,4
tyx17br3pl,0,clate,noom,285,LF,7218,1
tyx17br3pl,1,blit,blit,330,LF,4115,1
tyx17br3pl,1,pim,pim,15,HF,4182,1
tyx17br3pl,0,noom,gorm,105,LF,4849,1
tyx17br3pl,0,noomda,grah,150,LF,6191,1
tyx17br3pl,0,noom,noobda,195,HF,9513,1
tyx17br3pl,0,pen,gled,240,HF,3706,1
tyx17br3pl,0,noom,clate,60,HF,8679,1
tyx17br3pl,1,clate,clate,60,HF,2936,2
tyx17br3pl,1,blit,blit,330,LF,3442,2
tyx17br3pl,0,gorm,grah,150,LF,9423,2
tyx17br3pl,0,clate,gorm,105,LF,4040,2
tyx17br3pl,0,gorm,gled,240,HF,4140,2
tyx17br3pl,0,pen,noom,285,LF,5729,2
tyx17br3pl,1,pim,pim,15,HF,2996,2
tyx17br3pl,1,noobda,noobda,195,HF,5407,2
tyx17br3pl,1,gorm,gorm,105,LF,3468,3
tyx17br3pl,0,gled,grah,150,LF,7915,3
tyx17br3pl,0,grah,gled,240,HF,5858,3
tyx17br3pl,1,noom,noom,285,LF,2642,3
tyx17br3pl,1,pim,pim,15,HF,3750,3
tyx17br3pl,1,blit,blit,330,LF,3423,3
tyx17br3pl,1,noobda,noobda,195,HF,3880,3
tyx17br3pl,1,clate,clate,60,HF,3159,3
tyx17br3pl,1,noobda,noobda,195,HF,2657,4
tyx17br3pl,1,pim,pim,15,HF,1861,4
tyx17br3pl,1,clate,clate,60,HF,2110,4
tyx17br3pl,1,grah,grah,150,LF,2474,4
tyx17br3pl,1,gorm,gorm,105,LF,7257,4
tyx17br3pl,0,grah,gled,240,HF,2534,4
tyx17br3pl,1,blit,blit,330,LF,1765,4
tyx17br3pl,1,noom,noom,285,LF,1951,4
tyx17br3pl,1,blit,blit,330,LF,2592,5
tyx17br3pl,1,grah,grah,150,LF,4124,5
tyx17br3pl,1,clate,clate,60,HF,2133,5
tyx17br3pl,1,gorm,gorm,105,LF,1743,5
tyx17br3pl,1,noom,noom,285,LF,2834,5
tyx17br3pl,1,gled,gled,240,HF,4587,5
tyx17br3pl,1,noobda,noobda,195,HF,2377,5
tyx17br3pl,1,pim,pim,15,HF,3221,5
u040fwsztl,1,noobda,noobda,195,HF,5994,1
u040fwsztl,1,grah,grah,330,LF,7251,1
u040fwsztl,1,gorm,gorm,15,HF,4613,1
u040fwsztl,1,blit,blit,105,LF,8681,1
u040fwsztl,1,clate,clate,60,HF,7245,1
u040fwsztl,1,pim,pim,240,HF,5144,1
u040fwsztl,1,gled,gled,285,LF,4389,1
u040fwsztl,1,noom,noom,150,LF,4644,1
ubjojzl2ka,1,noom,noom,285,LF,4251,1
ubjojzl2ka,1,clate,clate,330,LF,1440,1
ubjojzl2ka,0,glem,grah,60,HF,3586,1
ubjojzl2ka,0,brat,pim,150,LF,4226,1
ubjojzl2ka,1,gorm,gorm,240,HF,1881,1
ubjojzl2ka,1,gled,gled,195,HF,1681,1
ubjojzl2ka,1,noobda,noobda,15,HF,2292,1
ubjojzl2ka,0,brit,blit,105,LF,1998,1
ubjojzl2ka,1,blit,blit,105,LF,5730,2
ubjojzl2ka,1,grah,grah,60,HF,2887,2
ubjojzl2ka,1,clate,clate,330,LF,6684,2
ubjojzl2ka,1,noobda,noobda,15,HF,2134,2
ubjojzl2ka,0,nim,pim,150,LF,3558,2
ubjojzl2ka,0,germ,gled,195,HF,2652,2
ubjojzl2ka,1,noom,noom,285,LF,2723,2
ubjojzl2ka,0,goom,gorm,240,HF,4366,2
ubjojzl2ka,1,noobda,noobda,15,HF,2523,3
ubjojzl2ka,1,gorm,gorm,240,HF,2027,3
ubjojzl2ka,1,noom,noom,285,LF,2725,3
ubjojzl2ka,1,blit,blit,105,LF,1935,3
ubjojzl2ka,1,grah,grah,60,HF,3099,3
ubjojzl2ka,0,gred,gled,195,HF,5266,3
ubjojzl2ka,0,nim,pim,150,LF,2073,3
ubjojzl2ka,1,clate,clate,330,LF,1910,3
ubjojzl2ka,1,noobda,noobda,15,HF,2813,4
ubjojzl2ka,1,blit,blit,105,LF,1923,4
ubjojzl2ka,1,gorm,gorm,240,HF,2862,4
ubjojzl2ka,1,clate,clate,330,LF,1912,4
ubjojzl2ka,0,nim,pim,150,LF,2474,4
ubjojzl2ka,1,grah,grah,60,HF,3052,4
ubjojzl2ka,1,gled,gled,195,HF,1828,4
ubjojzl2ka,1,noom,noom,285,LF,1887,4
ubjojzl2ka,1,gled,gled,195,HF,1572,5
ubjojzl2ka,0,nim,pim,150,LF,2262,5
ubjojzl2ka,1,clate,clate,330,LF,2372,5
ubjojzl2ka,1,noom,noom,285,LF,2131,5
ubjojzl2ka,1,blit,blit,105,LF,1455,5
ubjojzl2ka,1,grah,grah,60,HF,1602,5
ubjojzl2ka,1,gorm,gorm,240,HF,1651,5
ubjojzl2ka,1,noobda,noobda,15,HF,2167,5
ubjojzl2ka,1,pim,pim,150,LF,3966,6
ubjojzl2ka,1,gorm,gorm,240,HF,2012,6
ubjojzl2ka,1,noobda,noobda,15,HF,2156,6
ubjojzl2ka,1,blit,blit,105,LF,1626,6
ubjojzl2ka,1,gled,gled,195,HF,2137,6
ubjojzl2ka,1,clate,clate,330,LF,2167,6
ubjojzl2ka,1,noom,noom,285,LF,1702,6
ubjojzl2ka,1,grah,grah,60,HF,1401,6
ucfq24h48j,1,pim,pim,330,LF,4081,1
ucfq24h48j,0,gorm,grah,240,HF,9171,1
ucfq24h48j,1,noobda,noobda,105,LF,11470,1
ucfq24h48j,1,gorm,gorm,15,HF,4671,1
ucfq24h48j,0,blim,blit,150,LF,5874,1
ucfq24h48j,1,clate,clate,195,HF,3867,1
ucfq24h48j,0,pim,gled,285,LF,4365,1
ucfq24h48j,0,noobda,noom,60,HF,6039,1
ucfq24h48j,1,clate,clate,195,HF,3799,2
ucfq24h48j,1,pim,pim,330,LF,3209,2
ucfq24h48j,1,noom,noom,60,HF,3424,2
ucfq24h48j,1,grah,grah,240,HF,6141,2
ucfq24h48j,1,gorm,gorm,15,HF,4672,2
ucfq24h48j,1,blit,blit,150,LF,5475,2
ucfq24h48j,1,noobda,noobda,105,LF,7713,2
ucfq24h48j,0,pim,gled,285,LF,23516,2
ucfq24h48j,0,grah,gled,285,LF,7257,3
ucfq24h48j,0,gled,grah,240,HF,3932,3
ucfq24h48j,1,gorm,gorm,15,HF,3821,3
ucfq24h48j,1,blit,blit,150,LF,3835,3
ucfq24h48j,1,noom,noom,60,HF,3132,3
ucfq24h48j,1,noobda,noobda,105,LF,3231,3
ucfq24h48j,1,clate,clate,195,HF,3332,3
ucfq24h48j,1,pim,pim,330,LF,11609,3
ucfq24h48j,1,clate,clate,195,HF,4079,4
ucfq24h48j,1,pim,pim,330,LF,10508,4
ucfq24h48j,1,noobda,noobda,105,LF,5310,4
ucfq24h48j,1,gorm,gorm,15,HF,3476,4
ucfq24h48j,1,blit,blit,150,LF,3585,4
ucfq24h48j,1,grah,grah,240,HF,6020,4
ucfq24h48j,1,gled,gled,285,LF,4060,4
ucfq24h48j,1,noom,noom,60,HF,3240,4
ufpf2j3316,1,noobda,noobda,15,HF,3853,1
ufpf2j3316,1,gled,gled,240,HF,4045,1
ufpf2j3316,1,noom,noom,195,HF,3439,1
ufpf2j3316,0,clate,gorm,150,LF,27132,1
ufpf2j3316,1,pim,pim,60,HF,4103,1
ufpf2j3316,1,clate,clate,105,LF,4458,1
ufpf2j3316,1,blit,blit,330,LF,9296,1
ufpf2j3316,1,grah,grah,285,LF,4363,1
ufpf2j3316,1,clate,clate,105,LF,3772,2
ufpf2j3316,1,grah,grah,285,LF,2607,2
ufpf2j3316,1,gorm,gorm,150,LF,10704,2
ufpf2j3316,1,noom,noom,195,HF,5134,2
ufpf2j3316,1,gled,gled,240,HF,3521,2
ufpf2j3316,1,pim,pim,60,HF,3405,2
ufpf2j3316,1,blit,blit,330,LF,6253,2
ufpf2j3316,1,noobda,noobda,15,HF,2744,2
ugddgrcue1,0,norm,gorm,15,HF,5825,1
ugddgrcue1,0,gert,blit,330,LF,12385,1
ugddgrcue1,0,norm,noom,195,HF,2801,1
ugddgrcue1,1,pim,pim,285,LF,1666,1
ugddgrcue1,0,gert,gled,150,LF,15500,1
ugddgrcue1,1,noobda,noobda,60,HF,1910,1
ugddgrcue1,0,gert,grah,240,HF,21853,1
ugddgrcue1,1,clate,clate,105,LF,2544,1
ugddgrcue1,0,gled,grah,240,HF,20896,2
ugddgrcue1,0,blim,gled,150,LF,3784,2
ugddgrcue1,1,gorm,gorm,15,HF,8423,2
ugddgrcue1,0,norm,blit,330,LF,6309,2
ugddgrcue1,1,noom,noom,195,HF,1529,2
ugddgrcue1,1,clate,clate,105,LF,3841,2
ugddgrcue1,1,pim,pim,285,LF,2762,2
ugddgrcue1,1,noobda,noobda,60,HF,10583,2
ugddgrcue1,1,pim,pim,285,LF,1958,3
ugddgrcue1,0,grah,gorm,15,HF,8097,3
ugddgrcue1,0,gorm,grah,240,HF,3016,3
ugddgrcue1,0,blit,gled,150,LF,4395,3
ugddgrcue1,1,noobda,noobda,60,HF,2253,3
ugddgrcue1,1,clate,clate,105,LF,2947,3
ugddgrcue1,1,noom,noom,195,HF,2302,3
ugddgrcue1,0,blert,blit,330,LF,26098,3
ugddgrcue1,1,noobda,noobda,60,HF,2449,4
ugddgrcue1,1,clate,clate,105,LF,3111,4
ugddgrcue1,1,gorm,gorm,15,HF,4127,4
ugddgrcue1,1,grah,grah,240,HF,5278,4
ugddgrcue1,1,noom,noom,195,HF,2530,4
ugddgrcue1,1,blit,blit,330,LF,3442,4
ugddgrcue1,1,gled,gled,150,LF,4407,4
ugddgrcue1,1,pim,pim,285,LF,2095,4
usc0o5oc82,0,gloom,gorm,60,HF,2899,1
usc0o5oc82,0,grah,noom,240,HF,4365,1
usc0o5oc82,0,pim,gled,285,LF,1457,1
usc0o5oc82,0,tim,noobda,150,LF,1081,1
usc0o5oc82,0,noomda,pim,105,LF,3062,1
usc0o5oc82,0,grey,grah,330,LF,3827,1
usc0o5oc82,0,boom,blit,15,HF,1577,1
usc0o5oc82,0,tim,clate,195,HF,1597,1
uubbwlzaxh,0,norm,gled,105,LF,7474,1
uubbwlzaxh,1,grah,grah,15,HF,6260,1
uubbwlzaxh,0,pim,noobda,150,LF,3987,1
uubbwlzaxh,1,gorm,gorm,60,HF,11519,1
uubbwlzaxh,0,grah,blit,330,LF,5373,1
uubbwlzaxh,0,pim,noom,240,HF,4091,1
uubbwlzaxh,1,pim,pim,195,HF,2941,1
uubbwlzaxh,0,bild,clate,285,LF,9344,1
uubbwlzaxh,1,gorm,gorm,60,HF,8436,2
uubbwlzaxh,0,pim,noobda,150,LF,6254,2
uubbwlzaxh,0,grah,blit,330,LF,3905,2
uubbwlzaxh,1,pim,pim,195,HF,3744,2
uubbwlzaxh,1,grah,grah,15,HF,4156,2
uubbwlzaxh,0,noom,gled,105,LF,11474,2
uubbwlzaxh,0,noobda,noom,240,HF,6230,2
uubbwlzaxh,1,clate,clate,285,LF,3643,2
uubbwlzaxh,0,blit,gled,105,LF,15346,3
uubbwlzaxh,1,clate,clate,285,LF,5429,3
uubbwlzaxh,0,grah,blit,330,LF,4805,3
uubbwlzaxh,1,pim,pim,195,HF,3217,3
uubbwlzaxh,0,noom,noobda,150,LF,3655,3
uubbwlzaxh,1,gorm,gorm,60,HF,5208,3
uubbwlzaxh,0,noobda,noom,240,HF,5393,3
uubbwlzaxh,1,grah,grah,15,HF,4280,3
uubbwlzaxh,0,noom,noobda,150,LF,5379,4
uubbwlzaxh,0,grah,blit,330,LF,7558,4
uubbwlzaxh,1,grah,grah,15,HF,4123,4
uubbwlzaxh,1,pim,pim,195,HF,2589,4
uubbwlzaxh,0,noobda,noom,240,HF,6177,4
uubbwlzaxh,0,blit#,clate,285,LF,5010,4
uubbwlzaxh,1,gled,gled,105,LF,7181,4
uubbwlzaxh,1,gorm,gorm,60,HF,4629,4
uubbwlzaxh,1,grah,grah,15,HF,4247,5
uubbwlzaxh,1,clate,clate,285,LF,4945,5
uubbwlzaxh,1,blit,blit,330,LF,4553,5
uubbwlzaxh,1,gled,gled,105,LF,5036,5
uubbwlzaxh,1,pim,pim,195,HF,3352,5
uubbwlzaxh,1,gorm,gorm,60,HF,4930,5
uubbwlzaxh,1,noobda,noobda,150,LF,13153,5
uubbwlzaxh,1,noom,noom,240,HF,4476,5
v0ts2y4y2k,1,clate,clate,285,LF,6605,1
v0ts2y4y2k,1,gled,gled,195,HF,4790,1
v0ts2y4y2k,1,blit,blit,60,HF,4541,1
v0ts2y4y2k,0,gorh,grah,330,LF,5733,1
v0ts2y4y2k,1,noom,noom,150,LF,3908,1
v0ts2y4y2k,1,pim,pim,15,HF,2557,1
v0ts2y4y2k,1,noobda,noobda,105,LF,4916,1
v0ts2y4y2k,0,gled,gorm,240,HF,3185,1
v0ts2y4y2k,1,pim,pim,15,HF,10171,2
v0ts2y4y2k,0,gorg,grah,330,LF,5401,2
v0ts2y4y2k,1,clate,clate,285,LF,12055,2
v0ts2y4y2k,1,gled,gled,195,HF,7933,2
v0ts2y4y2k,0,NA,noobda,105,LF,317,2
v0ts2y4y2k,1,noom,noom,150,LF,3702,2
v0ts2y4y2k,1,blit,blit,60,HF,3058,2
v0ts2y4y2k,1,gorm,gorm,240,HF,7236,2
v0ts2y4y2k,1,clate,clate,285,LF,4139,3
v0ts2y4y2k,1,grah,grah,330,LF,4436,3
v0ts2y4y2k,0,gorm,gled,195,HF,3670,3
v0ts2y4y2k,1,blit,blit,60,HF,2831,3
v0ts2y4y2k,1,noobda,noobda,105,LF,3345,3
v0ts2y4y2k,1,gorm,gorm,240,HF,2896,3
v0ts2y4y2k,1,pim,pim,15,HF,4278,3
v0ts2y4y2k,0,noobda,noom,150,LF,3607,3
v0ts2y4y2k,1,grah,grah,330,LF,3915,4
v0ts2y4y2k,1,gled,gled,195,HF,5793,4
v0ts2y4y2k,1,noom,noom,150,LF,2654,4
v0ts2y4y2k,1,noobda,noobda,105,LF,2884,4
v0ts2y4y2k,1,gorm,gorm,240,HF,3036,4
v0ts2y4y2k,1,pim,pim,15,HF,3118,4
v0ts2y4y2k,1,blit,blit,60,HF,2316,4
v0ts2y4y2k,1,clate,clate,285,LF,3030,4
v9najnws3y,1,gorm,gorm,285,LF,17555,1
v9najnws3y,1,gled,gled,105,LF,79030,1
v9najnws3y,1,grah,grah,330,LF,19027,1
v9najnws3y,1,pim,pim,150,LF,6990,1
v9najnws3y,1,noobda,noobda,15,HF,13667,1
v9najnws3y,0,noobda,noom,195,HF,23051,1
v9najnws3y,0,gorm,blit,240,HF,24245,1
v9najnws3y,1,clate,clate,60,HF,33189,1
v9najnws3y,1,noom,noom,195,HF,6650,2
v9najnws3y,1,clate,clate,60,HF,6148,2
v9najnws3y,1,noobda,noobda,15,HF,5827,2
v9najnws3y,1,pim,pim,150,LF,6135,2
v9najnws3y,1,grah,grah,330,LF,9322,2
v9najnws3y,1,gled,gled,105,LF,5728,2
v9najnws3y,1,blit,blit,240,HF,5750,2
v9najnws3y,1,gorm,gorm,285,LF,10928,2
vc2eq0f8f5,1,clate,clate,330,LF,2798,1
vc2eq0f8f5,1,pim,pim,285,LF,2592,1
vc2eq0f8f5,0,blits,blit,150,LF,7668,1
vc2eq0f8f5,1,noom,noom,240,HF,2998,1
vc2eq0f8f5,0,NA,gled,60,HF,6950,1
vc2eq0f8f5,0,noom,gorm,105,LF,5817,1
vc2eq0f8f5,0,noomda,noobda,195,HF,5174,1
vc2eq0f8f5,0,bah,grah,15,HF,3290,1
